Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
gafney1_0_c_d.txt,1,27592,55.97,81.76,8.4,25.31,16.32,18.99,84.44,53.14,15.28,7.05,6,12.62,8.54,4.8,6.73,2.11,15.73,3.23,1.84,1.7,2.94,2.02,3.48,1.68,1.71,0.24,0.16,0.25,12.51,0.41,0.14,0.82,3.78,13.78,4.21,2,1.55,3.23,1.83,3.37,1.93,0.69,0.83,0.37,4.74,0.4,2.66,0.01,2.44,6.11,1.32,1.56,1.48,0.83,1.42,7.11,6.71,0.77,10.06,1.21,4.49,4.58,2.24,0.28,0.09,0.64,0.01,0.27,0.49,0,0.17,0.22,0.09,0
jewett1_1_c_d.txt,1,13686,38.71,77.01,12.79,34.25,13.38,16.32,84.81,57.37,16.67,7.91,5.82,12.03,11,5.95,6.81,2.38,18.63,3.05,1.91,2.36,3.27,1.72,2.92,1.68,1.19,0.17,0.1,0.17,12.25,0.22,0.18,2.71,1.34,13.37,3.49,2.08,1.46,2.92,1.3,3.93,2.67,0.79,1.59,0.18,4.03,0.34,2.98,0.03,1.05,4.86,1.13,1.12,1.63,0.61,0.59,7.44,9.35,1.02,10.78,1.23,4.76,5.05,1.55,0.4,0.11,0.2,0.01,0.2,0.8,0,0.01,0.53,0.28,0
vila1_0_c_d.txt,1,15183,43.64,75.2,13.99,19.75,17.16,15.16,86,57.61,16.82,6.7,5.9,12.75,10.18,5.28,6.57,2.98,18.43,2.34,1.61,2.05,2.6,1.9,2.37,0.96,1.36,0.16,0.09,0.3,12.89,0.29,0.09,0.45,4.68,13.55,3.48,2.42,1.44,2.6,1.55,4.38,2.39,0.9,1.27,0.13,4.34,0.36,2.84,0.03,1.53,5.33,1,1.13,1.88,0.72,0.8,6.59,10.15,0.76,11.59,1.86,5.82,4.24,1.81,0.45,0.13,0.55,0.02,0.08,0.41,0,0.01,0.21,0.16,0.02
mckeever1_1_c_d.txt,1,12723,31.86,83.65,14.58,38.94,20.72,17.93,88.13,58.97,19.45,8.6,5.21,12.09,10.12,5.2,7.43,2.66,18.83,2.37,1.3,1.72,1.9,1.85,2.77,1.74,1.01,0.18,0.12,0.14,14.45,0.16,0.02,0.75,4.02,15.53,4.69,1.89,1.79,3.34,1.76,4.5,2.48,0.72,1.56,0.17,3.88,0.34,2.25,0,1.84,5.81,1.34,1.6,1.78,0.57,0.71,6.49,9.19,1.02,8.91,1.27,4.25,3.58,1.71,0.17,0.04,0.16,0.02,0.06,0.5,0,0.03,0.21,0.24,0.01
hiott1_1_c_p.txt,1,17489,57.05,79.47,15.99,31.63,14.27,19.9,84.49,53.74,15.23,8.33,6.99,12.22,8.97,5.94,5.94,1.62,16.44,2.94,1.46,2.04,2.37,2.12,3.17,1.72,1.38,0.18,0.22,0.23,10.7,0.19,0.05,0.23,1.66,11.75,3.22,1.86,1.24,2.19,1.46,3.18,2.38,0.9,1.19,0.21,4.66,0.42,2.84,0.01,2.03,5.51,1.6,1.08,1.79,0.71,0.7,5.07,9.9,0.94,10.85,1.48,5.39,4.08,2.85,0.33,0.19,0.71,0.02,0.2,0.87,0,0.33,0.21,0.32,0.01
baker1_0_c_d.txt,1,19835,39.43,82.39,9.83,25.86,14.35,16.79,88.28,56.48,18.05,8.63,6.5,10.55,10.18,5.22,5.62,2.67,19.45,2.91,1.57,2.31,2.14,2.22,2.79,1.37,1.37,0.26,0.26,0.15,14.33,0.44,0.1,0.7,4.02,14.57,3.59,2.22,1.63,3.22,1.36,4.5,2.93,0.82,1.95,0.1,4.73,0.37,2.28,0.01,2.45,6.24,1.62,1.49,1.7,0.58,1.01,6.88,10.29,0.88,9.95,1.29,4.46,4.32,2.93,0.42,0.82,0.44,0.2,0.24,0.66,0.02,0.14,0.18,0.28,0.01
willis2_0_c_p.txt,1,22077,41.5,83.72,17.53,21.66,16.59,17.66,88.68,58.93,18.71,8.27,6.77,12.23,10.07,4.88,7.07,2.22,17.86,3.25,2.05,2.6,2.13,1.8,3.42,1.56,1.83,0.14,0.36,0.21,13.18,0.02,0.01,0.02,1.76,14.47,3.51,3.47,1.56,2.32,1.52,3.83,2.26,0.91,1.02,0.23,4.44,0.75,3.07,0.02,1.19,6.02,1.54,1.18,1.82,0.89,1,5.71,9.97,1.19,10.27,1.44,4.72,4.2,2.36,0.34,0.03,0.6,0.02,0.12,0.44,0.01,0.01,0.22,0.19,0.01
cuculino1_0_c_p.txt,1,14246,41.14,81.54,9.39,16.53,15.35,18.84,86.31,56.19,17.36,7.97,6.25,11.2,10.02,4.6,7.13,2.42,18.1,2.48,1.54,2.58,2.73,1.32,3.73,1.52,2.17,0.38,0.33,0.11,12.94,0.07,0.01,0.1,3,13.36,3.76,2.8,1.61,2.25,1.19,3.64,1.81,0.6,0.96,0.19,5.25,0.58,3.07,0.03,2.62,5.67,1.05,1.11,1.51,0.85,1.52,5.88,9.88,0.84,9.38,1.21,4.12,4.08,2.32,0.41,0.12,0.6,0.01,0.07,0.67,0,0.24,0.2,0.22,0
blitch1_0_c_p.txt,1,10087,23.81,80.13,27.98,40.97,13.38,14.65,91.12,61.95,19.96,9.9,6.55,10.47,11.75,6.09,7.51,2.64,21.13,2.74,1.26,2.27,1.96,2.35,3.55,2.16,1.32,0.19,0.26,0.3,12.96,0.1,0.1,0.67,0.52,14.55,3.01,2.22,1.74,2.65,2.03,4.66,2.33,0.74,1.36,0.13,2.7,0.29,1.86,0,1.05,6.65,2.44,1.08,1.73,1.29,0.49,5.29,13.44,1.56,10.7,1.88,5.44,3.6,2.51,0.23,0.08,0.63,0.11,0.26,0.94,0,0.01,0.2,0.68,0.05
douglas1_0_c_p.txt,1,8338,34.06,80.5,9.5,34.07,14.06,17.15,88.47,59.58,18.76,8.93,6.57,11.2,10.71,5.47,7.29,2.24,18.51,2.16,1.25,1.83,2.27,2.27,2.78,1.63,1.15,0.24,0.08,0.14,12.7,0.11,0.14,2.29,1.2,13.95,3.07,2.43,1.98,3.25,1.24,4.5,1.7,0.7,0.74,0.18,4.99,0.25,3.49,0.01,2.21,5.78,1.31,1.31,1.57,1.16,0.79,5.43,11.02,1.46,9.94,1.2,4.74,4.25,2.15,0.1,0.07,0.29,0,0.17,0.56,0,0.05,0.13,0.38,0
ojeda1_0_c_p.txt,1,11275,27.82,88.17,17.33,33.1,14.93,15.6,89.14,60.01,21.13,9.7,6.1,10.59,11.45,5.07,6.33,1.9,21.61,2.53,1.49,1.97,1.85,2.08,2.98,1.65,1.22,0.08,0.08,0.23,13.94,0.24,0.1,0.09,2.95,15.19,5.22,2.08,1.76,3.05,0.9,3.89,1.72,0.8,0.75,0.12,3.48,0.43,2.15,0.01,1.29,5.51,1.22,1.25,1.45,1.02,0.96,6.04,13.63,1.15,9.25,1.46,4.5,3.63,1.85,0.14,0.08,0.38,0.04,0.17,0.67,0,0.1,0.3,0.25,0.02
harford1_0_c_d.txt,1,15631,26.04,83.17,3.35,25.67,11.83,15.19,87.21,58.25,20.03,7.93,6.06,9.43,10.53,5.05,6.1,3.71,20.37,2.16,1.21,2.32,2.96,1.53,2.41,1.2,1.2,0.14,0.25,0.12,16.83,0.36,0.02,0.54,6.92,13.63,3.02,2.41,1.53,2.21,1.54,4.47,3.72,0.72,2.64,0.29,4.54,0.74,2.52,0.01,1.38,5.82,1.22,1.61,2.03,0.67,0.59,8.36,9.99,0.7,9.59,1.2,3.66,4.76,2.45,0.24,0.13,0.35,0.01,0.15,0.52,0,0.19,0.06,0.28,0
irimi1_0_c_d.txt,1,28038,64.66,73.82,11.18,30.66,15.22,15.35,73.86,47.29,13.98,6.38,5.89,11.12,7.58,4.17,4.94,2.04,14.71,2.27,1.36,1.6,15.15,1.56,2.53,1.38,1.09,0.2,0.15,0.14,9.88,0.18,0.08,0.17,2.84,11.15,3.04,1.68,1.35,2.13,1.32,3.25,2.09,0.93,0.88,0.22,3.61,0.55,1.88,0.01,1.57,4.53,0.87,1.08,1.3,0.78,0.73,4.54,8.55,0.75,10.35,1.41,4.94,4.2,2.6,0.42,0.12,0.26,0.04,0.16,0.29,0,0.08,0.08,0.09,0.02
brown7_0_c_d.txt,1,12481,33.28,78.98,28.07,34.53,11.95,15.3,89.08,57.13,18.72,8.3,4.7,11.93,10.09,6.02,5.97,2.83,18.5,4.25,1.38,2.25,2.13,2.38,2.89,1.69,1.19,0.18,0.18,0.22,13.04,0.65,0.25,0.84,2.96,14.33,4.26,1.51,1.15,2.79,2.48,3.9,3.81,2.31,1.32,0.16,3.25,0.15,1.5,0,2.21,5.33,1.36,1.47,1.65,0.75,0.77,6.45,10.22,0.87,11.24,1.45,5.61,4.29,1.79,0.49,0.15,0.52,0.04,0.07,0.76,0.01,0.02,0.45,0.26,0
vasko1_0_c_p.txt,1,9937,36.33,79.37,14.31,35.81,16.11,15.13,88.33,60.57,17.51,8.62,7.05,11.39,11.11,5.38,7.81,2.48,18.36,2.59,1.44,1.84,2.14,1.92,2.62,1.58,1.01,0.17,0.21,0.07,12.61,0.14,0.08,0.13,3.27,14.77,4.49,2.32,1.76,3.17,1.7,4.3,1.98,0.47,0.93,0.47,4.2,0.5,2.93,0.09,1.31,4.9,1.27,0.87,1.51,1.18,0.56,5.07,11.42,0.97,9.63,1.81,4.97,3.02,1.58,0.27,0.08,0.21,0,0.03,0.46,0,0.04,0.34,0.07,0
ballard1_0_c_p.txt,1,11609,35.25,86.77,10.18,50.36,13.71,16.25,86.04,56,19.49,8.74,6.23,9.83,10.86,4.43,5.58,1.94,19.78,2.39,1.12,2.13,4.32,1.71,4.01,2.65,1.34,0.12,0.29,0.24,14.14,0.13,0.18,0.17,2.96,12.88,3.49,2.41,1.78,2.64,1.24,3.67,2.53,0.58,1.75,0.13,4.01,0.44,2.47,0.03,1.51,5.41,1.39,1.03,1.98,0.63,0.76,4.88,12.58,0.99,9.29,1.77,4.44,3.2,2.84,0.38,0.12,0.51,0.06,0.01,1.81,0,0.14,1.19,0.4,0
skolnick1_0_c_p.txt,1,25873,61.53,80.72,7.97,36.81,16.52,15.75,76.66,49.67,14.85,7.06,6.67,10.87,8.96,3.75,5.08,1.75,15.68,2.54,1.37,1.6,14.2,1.62,3.49,2.02,1.4,0.2,0.39,0.2,10.84,0.2,0.13,0.57,1.29,10.7,2.6,1.89,1.53,2.13,1.19,2.97,2.24,0.79,1.16,0.25,3.46,0.51,2.02,0,1.36,6.2,1.96,1.13,2.05,0.91,0.65,3.82,9.99,1.07,8.84,1.47,4.28,3.13,2.3,0.22,0.08,0.66,0.02,0.37,0.49,0.01,0.03,0.29,0.09,0.05
allen3_1_c_d.txt,1,18272,35.98,82.7,4.98,15.2,14.24,15.66,88.12,57.34,18.56,8.01,6.2,10.71,9.87,4.71,6.74,2.99,18.63,3.01,1.64,1.82,2.9,1.93,3.54,1.37,2.12,0.36,0.39,0.18,14.9,0.59,0.09,5.23,1.28,14.22,3.75,2.26,1.63,2.58,1.4,4.39,2.76,0.73,1.47,0.52,4.09,0.33,2.33,0,1.96,7.26,1.83,1.84,1.81,0.88,1.2,7.3,9.24,0.72,9.66,1.11,4.23,4.5,2.12,0.22,0.2,0.35,0.01,0.39,0.55,0,0.04,0.23,0.26,0
cohen1_1_c_d.txt,1,9993,34.77,80.82,13.96,28.44,12.98,13.94,87.54,59.5,19.29,9.36,6.58,11.15,11.16,5.59,5.8,2.31,19.76,2.13,1.09,2.21,1.94,1.84,2.34,1.25,1.09,0.12,0.05,0.18,12.24,0.01,0.08,0.1,3.22,11.57,2.95,1.51,1.43,1.76,2.11,3.18,3.09,0.79,2.01,0.3,4.81,1.52,2.93,0.03,0.44,5,1.3,0.75,2.39,0.57,0.5,7.05,10.82,1.07,11.55,2.18,5.9,3.78,2.06,0.67,0.05,0.21,0.01,0.24,0.4,0,0.02,0.18,0.19,0
brown1_1_c_p.txt,1,9765,50.72,70.26,17.36,35.99,16.84,17.98,86.44,56.83,16.45,9.19,7.05,12.23,9.74,5.63,6.1,2.05,16.15,4.11,2.04,2.47,2.63,2.3,2.53,1.55,0.96,0.28,0.18,0.07,10.02,0.07,0.03,0.15,1.94,14.06,3.69,2.09,1.3,3.35,1.45,4.19,2.8,1.45,0.99,0.24,5.59,0.63,3.77,0,2.12,4.62,1.47,0.86,1.51,0.58,0.5,4.69,9.88,0.93,9.49,0.97,4.87,3.69,1.95,0.46,0.1,0.15,0,0.2,0.63,0,0.04,0.24,0.35,0.01
cuculino1_0_c_d.txt,1,15152,32.04,82.06,13.38,21.22,16.69,17.57,87.98,58.85,18.66,8.51,5.37,11.96,10.75,5.45,7.39,2.57,19.41,2.2,1.43,1.78,2.75,1.83,2.85,1.25,1.54,0.35,0.34,0.1,13.61,0.19,0.03,0.18,3.89,14.92,3.83,2.32,1.84,3.04,1.68,4.57,2.13,0.68,1.26,0.14,4.7,0.93,2.63,0.01,1.56,5.77,1.29,1.23,1.7,0.99,0.84,6.41,10.61,1.06,10.3,1.56,4.84,4.1,1.9,0.23,0.07,0.31,0.02,0.01,0.48,0,0.17,0.13,0.16,0.02
willis2_0_c_d.txt,1,516,20.74,79.76,7.15,39.64,13.23,15.12,89.15,59.69,21.32,7.17,4.65,11.05,12.21,6.4,5.81,2.33,21.9,1.94,0.97,2.33,1.94,1.36,4.26,2.52,1.74,0.39,0,0.39,14.15,0,0,0,7.36,14.15,3.49,2.33,1.74,3.1,2.33,2.91,1.36,0.97,0.39,0,5.04,0.39,2.71,0,2.91,4.65,0.78,0.58,1.55,0.97,0.78,8.14,10.47,0.97,11.43,1.74,4.46,5.43,0.78,0.19,0.19,0.39,0,0,0.78,0,0.39,0.19,0.19,0
douglas1_0_c_d.txt,1,13983,49.91,87.72,15.56,32.52,13.5,18.43,84.85,55.05,18.16,7.51,6.11,12.34,8.68,4.76,5.91,1.91,16.89,2.62,1.32,2.01,2.72,2.07,2.6,1.47,1.07,0.34,0.06,0.17,13.79,0.34,0.14,2.52,2.33,11.96,3.74,1.64,1.32,1.69,1.82,3.1,2.32,0.84,1.19,0.21,3.69,0.32,2.09,0,1.79,5.46,1.54,1.34,1.62,0.66,0.74,6.38,8.92,0.82,11.96,1.63,5.03,5.52,2.07,0.19,0.1,0.56,0.03,0.11,0.37,0,0.09,0.16,0.1,0.01
blitch1_0_c_d.txt,1,11725,63.64,75.15,16.89,31.9,16.75,20.98,83.42,54.06,15.73,7.54,6.89,13.34,8.67,4.37,5.47,2.06,15.68,3.04,1.79,1.85,1.94,1.67,3.01,1.66,1.3,0.4,0.26,0.15,10.85,0.17,0.04,2.64,1.03,12.44,3.66,1.75,1.22,2.11,1.57,3.44,1.92,0.7,0.73,0.3,4.37,0.5,2.2,0.03,2.14,4.98,1.06,1.28,1.48,0.69,0.95,6.67,7.39,0.78,11.61,1.42,5.6,4.7,3.14,0.49,0.09,0.4,0.02,0.07,0.32,0,0,0.14,0.17,0.01
irimi1_0_c_p.txt,1,30570,60.98,79.67,7.44,31.98,13.47,15.89,75.52,48.25,14.62,6.82,6.23,10.53,8.43,3.9,5.39,1.48,15.15,2.68,1.49,1.57,14.6,1.72,3.22,1.77,1.41,0.22,0.23,0.21,10.55,0.2,0.13,0.11,2.26,10.66,2.72,1.99,1.31,1.99,1.38,2.62,2.1,0.66,1.1,0.27,4.07,0.54,2.56,0.01,1.53,5.27,1.31,1.15,1.66,0.83,0.7,4.71,8.86,1.02,9.21,1.46,4.46,3.38,2.25,0.43,0.12,0.52,0.06,0.23,0.43,0,0.08,0.21,0.11,0.01
harford1_0_c_p.txt,1,15573,50.85,81.69,12.56,32.38,14,18.64,86.67,56.57,17.72,8.69,7.2,12.17,9.32,4.5,6.09,2.38,17.72,2.59,1.48,2.32,3.11,1.72,3.31,1.84,1.46,0.39,0.19,0.24,12.74,0.16,0.04,0.16,2.92,13.15,3.74,2.33,1.26,2.27,1.39,3.94,2.41,0.66,1.42,0.28,4.45,0.61,2.94,0,1.38,5.44,1.28,1.36,1.52,0.76,0.85,5.74,10.13,1.09,9.55,1.81,4.41,3.47,2.4,0.28,0.05,0.57,0.01,0.09,0.78,0,0.54,0.21,0.05,0
ojeda1_0_c_d.txt,1,790,49.1,78.38,22.44,27.88,14.11,16.08,84.81,56.33,17.59,5.82,6.58,12.78,9.49,4.18,5.57,3.8,17.47,2.91,2.03,1.52,1.77,1.9,3.42,1.77,1.65,0.13,0.25,0.51,15.19,1.27,0.13,0.25,4.81,13.8,2.91,1.39,1.14,2.28,1.9,5.32,2.28,0.63,1.39,0.25,4.05,0.76,2.78,0.13,0.38,4.94,2.78,0.38,1.39,0.38,0.25,5.44,9.87,1.39,10.25,2.15,4.43,3.8,2.03,0.38,0.51,0.13,0.13,1.65,0.38,0,0,0.38,0,0
brown7_0_c_p.txt,1,16227,63.02,81.59,15.02,26.28,18.03,20.37,87.03,56.13,15.88,8.28,7.51,13.74,8.79,4.84,6.43,1.6,16.04,3.61,2,1.96,1.71,2.47,3.88,1.93,1.9,0.2,0.2,0.55,11.14,0.19,0.12,0.55,1.31,12.16,3.07,2.37,1.13,1.92,1.67,2.98,2.39,1.29,0.67,0.39,3.89,0.37,2.25,0.01,1.97,5.77,1.29,1.69,1.73,0.95,0.76,5.79,8.35,0.84,10.71,1.28,5.61,3.88,2.81,0.33,0.06,0.7,0,0.24,0.22,0,0.02,0.06,0.14,0
ballard1_0_c_d.txt,1,13841,30.54,85.74,15.8,29.39,18.45,15.65,86.44,58.8,19.41,8.84,5.9,11.31,10.28,5.95,7.07,2.57,19.41,2.25,1.28,2.18,3.76,2.41,2.38,1.27,1.05,0.22,0.12,0.09,14.28,0.15,0.07,0.12,3.48,15.33,4.6,1.94,1.67,3.19,1.79,4.22,2.62,0.87,1.51,0.16,2.91,0.16,1.73,0,1.28,5.45,1.64,1.46,1.34,0.66,0.56,6.9,10.49,1.11,9.75,1.46,4.25,4.12,1.92,0.27,0.11,0.16,0.03,0,0.52,0,0.01,0.18,0.33,0
vasko1_0_c_d.txt,1,10508,46.34,83.73,16.44,28.62,13.63,15.29,85.5,57.16,18.64,8.42,6.16,12.6,9.46,4.16,6.43,2.29,17.96,2.48,1.58,1.6,2.54,1.3,2.18,1.11,0.94,0.14,0.12,0.18,13.04,0.3,0.05,0.25,3.81,13.03,3.86,1.33,1.54,2.54,1.57,3.77,2.47,1.26,0.89,0.28,4.49,0.3,2.81,0.06,1.67,5.44,1.61,1.15,1.23,0.89,0.68,6.23,10.49,0.81,11.24,1.42,5.46,4.69,1.5,0.28,0.07,0.3,0.01,0.05,0.45,0.02,0.04,0.29,0.1,0
skolnick1_0_c_d.txt,1,27459,46.64,79.15,5.48,24.67,14.51,14.85,75.71,49.31,16.06,7.66,5.53,9.2,8.9,4.67,5.05,2.18,16.62,2.5,1.5,2.02,14.37,1.43,2.65,1.28,1.35,0.23,0.27,0.13,12.39,0.3,0.13,1.28,2.92,12.15,3.25,1.96,1.41,2.19,1.35,3.6,2.93,0.71,1.72,0.43,3.59,0.62,2.07,0,1.26,4.89,1.24,1.18,1.43,0.48,0.76,6.6,8.35,0.77,8.75,1.23,4.05,3.51,1.54,0.32,0.11,0.1,0.05,0.21,0.46,0,0.13,0.15,0.17,0
allen3_1_c_p.txt,1,16489,34.06,79.66,27.83,26.27,13.43,14.06,90.59,61.03,19.09,8.94,6.55,12.11,11.09,4.99,7.58,2.6,20.17,3.44,2.01,2.04,2.12,2.08,3.34,1.67,1.64,0.21,0.32,0.32,13.72,0.44,0.07,2.15,0.39,14.1,3.04,2.27,1.79,2.52,1.83,4.71,2.75,0.83,1.41,0.42,2.84,0.24,1.89,0,1.03,7.02,2.04,1.16,2.26,1.18,0.82,5.6,12.17,1.13,12.02,2.21,6.06,3.89,1.72,0.31,0.31,0.31,0.06,0.29,0.62,0.02,0.07,0.36,0.15,0.01
brown1_1_c_d.txt,1,10705,43.15,82.85,12.88,42.91,12.79,15.96,86.38,56.81,17.58,7.93,6.18,12,9.62,5.17,6.59,2.6,17.87,3.58,1.63,2.43,2.2,1.81,2.72,1.82,0.88,0.13,0.2,0.09,13.41,0.31,0.12,0.2,3.72,14.5,3.74,2.03,1.63,3.26,1.58,4.33,3.42,1.75,1.36,0.15,4.32,0.59,2.45,0,1.58,5.74,1.78,1.33,1.87,0.86,0.35,6.59,9.61,0.82,10.07,1.49,4.95,3.75,1.99,0.42,0.21,0.24,0.04,0.11,0.55,0,0.04,0.36,0.14,0.01
cohen1_1_c_p.txt,1,11223,30.49,82.3,16.84,44,12.94,13.62,88.42,59.81,19.33,8.49,6.94,10.21,11.15,5.96,6.13,2.68,19.52,2.89,1.54,1.8,1.63,1.95,3.22,2.1,1.1,0.29,0.16,0.37,13.9,0.17,0.17,0.27,3.27,13.02,3.06,1.24,1.27,2.63,1.86,4.42,2.95,1.02,1.53,0.33,3.69,1.32,2.11,0.04,0.32,5.49,1.68,0.79,2.34,0.69,0.38,4.41,13.33,1.38,10.83,1.65,6.27,3.04,1.57,0.45,0.11,0.29,0.04,0.16,0.59,0,0.03,0.32,0.22,0
mccoy1_1_c_p.txt,1,27050,57.84,79.79,7.31,35.52,16.1,16.1,75.54,49.35,15.04,7.11,6.53,10.2,9.13,3.71,5.29,1.73,16.17,2.67,1.36,1.67,13.81,1.55,3.66,2.07,1.51,0.22,0.29,0.23,10.64,0.27,0.09,1.02,0.84,10.63,2.62,1.72,1.48,2.04,1.33,2.86,2.3,0.85,1.15,0.21,3.31,0.46,2.07,0,1.23,6.01,1.65,1.08,1.95,1.02,0.8,3.86,10.13,1.18,8.67,1.53,4.43,2.84,2.08,0.52,0.14,0.5,0.03,0.3,0.46,0.02,0.07,0.26,0.09,0.01
huish1_1_c_d.txt,1,21764,47.47,88.81,11.34,26.23,15.05,16.68,87.47,56.76,18.46,8.17,6.19,12.78,9.38,5.09,5.3,2.57,18.59,2.41,1.52,2.15,1.93,2.07,2.85,1.42,1.4,0.15,0.13,0.12,14.98,0.57,0.18,0.59,3.49,14.28,4.18,1.48,1.55,2.99,2.01,3.79,2.07,0.93,0.77,0.3,3.77,0.16,1.79,0,2.23,6.94,2.23,2.06,1.44,0.67,0.92,6.88,8.94,0.79,9.64,1.54,4.24,4.02,1.72,0.55,0.23,0.3,0.03,0.22,0.53,0,0.05,0.28,0.18,0
lourie1_0_c_d.txt,1,22019,41.15,83.16,17.47,26.75,14.67,15.82,87.05,57.75,18.36,7.93,6.05,12.31,9.79,5.29,6.56,2.45,18.89,2.59,1.48,2.29,2.28,2.05,2.7,1.38,1.32,0.25,0.22,0.27,13.7,0.3,0.15,2.21,1.34,13.75,3.76,2,1.63,2.69,1.69,4.03,3.06,1.06,1.61,0.33,3.52,0.4,2.02,0,1.64,5.12,1.4,1.26,1.52,0.65,0.55,7.1,9.54,0.85,10.68,1.52,5.43,3.86,1.8,0.17,0.1,0.26,0,0.06,0.48,0.04,0.03,0.21,0.21,0
greene2_0_c_d.txt,1,11798,50.94,91.73,12.78,27.89,16.41,17.81,86.1,54.09,17.74,6.56,5.74,12.34,8.21,4.87,6.2,1.67,17.08,3.33,1.98,1.6,2.81,1.94,2.78,1.42,1.29,0.19,0.03,0.1,15.53,0.45,0.08,0.38,5.11,11.79,3.81,1.71,1.25,1.98,1.58,3.11,2.84,0.71,1.81,0.29,4.75,0.34,3,0.02,2.31,5.77,1.07,1.77,1.83,0.71,0.8,6.49,9.23,0.8,11.56,1.41,4.53,5.8,2.16,0.28,0.07,0.28,0.04,0.02,0.35,0,0.05,0.14,0.14,0.01
dion2_0_c_p.txt,1,14260,41.59,87.46,13,42.03,14.02,16.61,88.41,57.1,18.45,7.92,6.62,11.33,10.07,5.14,6.11,2.1,18.7,2.78,1.58,2.08,1.75,2.12,3.72,2.29,1.4,0.2,0.23,0.27,14.3,0.42,0.15,2.13,1.49,12.4,3.22,2.01,1.3,2.2,1.79,3.4,2.34,1.08,0.91,0.31,4.28,0.53,2.5,0.01,1.9,6.41,1.8,1.15,2.25,1.05,0.72,6.15,10.27,1.16,10.81,1.88,5.35,3.83,2.55,0.42,0.15,0.79,0.04,0.42,0.78,0.01,0.12,0.29,0.35,0.01
hackimer1_0_c_p.txt,1,15112,41.9,82.58,9.51,40.53,11.28,18.28,86.51,55.68,18.05,7.92,6.37,11,10.46,4.32,5.77,2.59,18.69,2.96,1.78,2.11,2.98,2.08,3.76,2.28,1.46,0.21,0.29,0.28,13.23,0.03,0.05,0.03,2.56,13.76,3.84,2.63,1.72,2.29,1.44,3.8,2.28,0.92,1.08,0.15,4.4,0.36,2.6,0,2.17,6.13,1.71,1.22,1.95,0.85,0.83,5.68,10.77,0.82,8.68,1.33,4.29,3.09,2.47,0.6,0.09,0.79,0.03,0.14,0.8,0,0.12,0.48,0.17,0
lambert1_1_c_p.txt,1,8989,49.66,80.53,13.06,26.14,20.11,14.9,77.46,53.25,17.29,10.2,5.86,11.5,8.57,4.85,6.04,1.69,15.3,2.39,1.31,1.74,13.38,2.09,2.61,1.31,1.29,0.07,0.23,0.22,10.65,0.13,0.04,0.27,0.44,11.08,3.04,1.87,1.2,2.34,1.1,3.11,2.05,1.03,0.87,0.13,1.71,0.14,1.31,0,0.63,4.39,1.52,0.63,1.23,0.57,0.69,4.38,9.13,0.85,9.14,1.1,5.41,2.83,2.49,0.17,0.06,0.58,0.02,0.13,0.46,0,0.11,0.17,0.14,0
aycock1_0_c_p.txt,1,8754,30.35,81.23,19.25,39.67,11.78,16.31,86.85,58.53,19.01,9.85,6.11,10.46,11.47,5.14,6.57,2.54,19.29,3.14,1.63,2.26,3.7,2.22,3.58,2.17,1.39,0.1,0.31,0.18,12.01,0.01,0.1,0.03,0.98,13.69,2.68,2.91,1.52,2.59,1.7,4.26,2.36,0.77,1.28,0.22,3.46,0.51,2.47,0,1.18,5.75,2.25,0.91,1.58,0.83,0.59,4.4,12.42,1.44,9.93,1.69,4.72,3.62,2.56,0.24,0.11,0.75,0,0.34,1.06,0.01,0.01,0.33,0.69,0.01
alexander2_1_c_d.txt,1,11287,45.5,83.36,11.98,33.09,14.06,19.33,86.7,55.82,16.44,6.78,6.04,12.16,10.12,5.63,6.46,2.07,18.44,2.84,1.7,1.71,1.83,2.37,3.34,1.88,1.45,0.5,0.19,0.12,13.34,0.33,0.22,1.07,3.22,15.19,4.38,2,2.06,3.31,1.89,3.5,2.14,0.66,1.27,0.12,3.35,0.26,2,0,1.79,6.25,1.63,1.61,1.58,0.76,1.07,5.99,9.35,1.42,10.38,1.27,4.78,4.53,2.47,0.43,0.1,0.54,0.01,0.12,0.54,0,0.06,0.3,0.17,0.01
soffer2_0_c_d.txt,1,19145,36.72,83.44,8.14,34.86,15.81,17.03,87.46,57.59,19.04,8.97,5.56,11.77,10.42,5.04,6.03,2.5,19.08,2.74,1.51,2.35,2.08,2.37,2.97,1.72,1.2,0.22,0.1,0.15,13.85,0.17,0.03,0.9,3,16.07,4.28,2.86,2.03,2.92,2.15,4.2,2.93,0.76,1.22,0.78,3.09,0.41,1.57,0,1.38,4.49,0.93,1.3,1.28,0.64,0.71,7.87,9.35,0.63,8.81,1.08,4.2,3.57,1.99,0.21,0.08,0.43,0.04,0.15,0.49,0,0.16,0.14,0.2,0
